fight_id,round,opponent_1,opponent_1_power,opponent_1_resistance,opponent_1_ability_to_take_punch,opponent_2,opponent_2_power,opponent_2_resistance,opponent_2_ability_to_take_punch,opponent_1_weight,opponent_2_weight
58,12,Jessie Vargas ,6.356330505258473,13.324641537189182,10.989024141141106,Mikey Garcia,10.559821500485118,10.105620657496507,12.762822453354815,143.19,128.21
59,1,Deontay Wilder ,88,63.9,83,Tyson Fury,88,66.9,86,242.4,247.5
59,2,Deontay Wilder ,89.41158564083561,62.8597649029593,70.9756128965848,Tyson Fury,87.73731910402432,56.583558742570744,74.18824565504943,242.4,247.5
59,3,Deontay Wilder ,89.09747303573216,57.72208610909844,60.460421636216985,Tyson Fury,89.95739641605523,50.06197455363433,58.689387776278295,242.4,247.5
59,4,Deontay Wilder ,85.97919279599651,48.670359886081194,48.50920264478561,Tyson Fury,87.18855007701825,38.26188005669614,46.10155284211032,242.4,247.5
59,5,Deontay Wilder ,74.03577956974844,40.66538563169148,34.329956736229235,Tyson Fury,76.05832250677449,31.947358709359346,34.254581353866584,242.4,247.5
59,6,Deontay Wilder ,67.27133790730322,25.982435524369734,23.23606008914462,Tyson Fury,66.07363223586992,24.709864182992696,24.64116130112883,242.4,247.5
59,7,Deontay Wilder ,50.6051498400866,15.745592594426476,14.966362259811376,Tyson Fury,43.262805564214425,20.277969545091352,14.889646939865667,242.4,247.5
60,1,Vasyl Lomachenko ,71,73.9,78,Teofimo Lopez,71,58.1,76,127.11,139.6
60,2,Vasyl Lomachenko ,68.30202169636395,75.67813475194518,74.30275919777725,Teofimo Lopez,67.43789769858647,62.309226652280294,79.87265088927529,127.11,139.6
60,3,Vasyl Lomachenko ,71.84658366966644,77.36943898711482,74.78231695513543,Teofimo Lopez,72.85126106700692,57.209525879562456,76.38663587270828,127.11,139.6
60,4,Vasyl Lomachenko ,68.2970843918322,72.19683835412435,71.55562841798977,Teofimo Lopez,83.37325116914631,54.38695077377556,70.9852392284863,127.11,139.6
60,5,Vasyl Lomachenko ,67.36507346235541,70.71666226241396,65.50419362671649,Teofimo Lopez,68.63445031615376,47.24935876884646,64.81093152226605,127.11,139.6
60,6,Vasyl Lomachenko ,54.31984327586296,55.624735874559285,57.39670315496412,Teofimo Lopez,53.481661971973786,52.546067570280506,54.13238530169545,127.11,139.6
60,7,Vasyl Lomachenko ,43.37479296881185,39.97951828617551,52.860662547170115,Teofimo Lopez,46.44008530693658,41.59741364871551,48.675794775497046,127.11,139.6
60,8,Vasyl Lomachenko ,27.955593354328425,34.48279667886699,45.31953287214745,Teofimo Lopez,42.449314073483094,28.706933234562896,39.62375938917982,127.11,139.6
60,9,Vasyl Lomachenko ,20.588909957341322,21.833553956783884,34.31042316714614,Teofimo Lopez,29.28088470186148,24.511692368713224,30.49564784861846,127.11,139.6
60,10,Vasyl Lomachenko ,13.923413714089591,15.779668540219127,26.653298203497652,Teofimo Lopez,29.057820813988712,16.300863575793322,23.313774480951576,127.11,139.6
60,11,Vasyl Lomachenko ,10.483021609093324,15.423204775209308,23.559813805360125,Teofimo Lopez,17.953135364200755,9.798365234148509,17.545419513106204,127.11,139.6
60,12,Vasyl Lomachenko ,11.624780761081478,10.573773774876077,14.920801692864266,Teofimo Lopez,20.04727699166831,13.613275442299418,13.852193232916303,127.11,139.6
